,site_area,structure_type,water_consumption,recycling_rate,utilization_rate,air_quality_index,issue_resolution_time,resident_count,electricity_cost
5282,1450,3,1805.0,23,55,86,13,23,1632.0
5283,1110,3,1000.0,69,30,34,32,88,918.0
5284,4105,4,6644.0,51,91,92,25,0,4960.0
5285,3783,3,5645.0,68,32,196,38,219,2884.0
5286,2673,2,5515.0,34,34,60,5,0,2571.0
5287,3984,3,3585.0,45,74,165,18,213,2708.0
5288,2022,1,2689.0,44,41,179,10,35,1738.0
5289,3101,2,2279.0,20,77,1,53,0,3195.0
5290,3157,4,1829.0,19,43,146,34,0,3431.0
5291,2659,3,4853.0,17,82,110,30,243,2592.0
5292,2949,4,2688.0,32,74,190,32,0,3698.0
5293,4330,3,6445.0,15,61,194,11,49,3159.0
5294,621,3,1141.0,87,59,96,30,27,981.0
5295,4868,3,5558.0,73,41,22,1,419,3221.0
5296,1817,3,1038.0,82,73,25,6,119,1496.0
5297,4993,2,6925.0,55,54,29,56,0,4438.0
5298,3018,4,5390.0,47,71,18,67,0,3894.0
5299,1730,3,2250.0,34,50,166,58,155,1535.0
5300,1633,3,1895.0,11,90,89,19,10,1975.0
5301,1801,2,2419.0,33,95,105,61,0,2543.0
5302,4534,1,2933.0,76,50,27,62,25,2686.0
5303,2410,1,3937.0,80,55,126,71,110,2634.0
5304,2005,4,2103.0,70,61,200,35,0,3008.0
5305,3685,2,5640.0,18,46,60,43,0,3719.0
5306,2416,1,3262.0,54,33,175,5,158,2671.0
5307,4048,1,5716.0,25,68,94,46,128,3998.0
5308,3257,3,4192.0,23,44,95,35,220,2342.0
5309,2456,3,4482.0,35,62,140,36,230,2293.0
5310,678,3,1000.0,55,90,85,4,39,1317.0
5311,1396,2,1678.0,67,43,122,61,0,1741.0
5312,2051,1,4711.0,83,76,138,2,140,3080.0
5313,991,1,1400.0,39,31,96,35,17,1240.0
5314,560,1,1000.0,65,95,167,46,44,1542.0
5315,1577,3,2952.0,41,77,107,4,27,2043.0
5316,3395,1,4923.0,87,93,178,60,99,3540.0
5317,4660,2,2965.0,32,95,69,48,0,4589.0
5318,4183,2,3694.0,26,77,157,4,0,3896.0
5319,1085,2,1000.0,33,47,126,70,0,1597.0
5320,4460,4,3036.0,56,80,157,51,0,5124.0
5321,4270,1,5005.0,20,33,181,17,34,3216.0
5322,1034,3,1000.0,50,62,6,4,81,1048.0
5323,3962,1,7515.0,24,52,66,57,283,4605.0
5324,4511,1,7864.0,61,82,137,7,33,3167.0
5325,3898,2,3317.0,43,42,60,48,0,3274.0
5326,2655,1,2128.0,69,100,120,33,78,2612.0
5327,1504,3,2508.0,66,87,101,68,83,1935.0
5328,2999,2,5231.0,42,92,36,56,0,3561.0
5329,826,1,2067.0,30,94,14,25,20,1582.0
5330,3206,1,5854.0,33,71,49,35,269,4283.0
5331,501,2,1036.0,29,69,3,39,0,988.0
5332,1533,3,1000.0,77,50,100,23,19,1055.0
5333,2981,2,2474.0,69,62,169,11,0,3013.0
5334,624,2,1558.0,55,99,195,22,0,1825.0
5335,1604,3,1159.0,42,71,9,47,110,1648.0
5336,3199,2,5557.0,40,66,122,12,0,3587.0
5337,2361,1,2807.0,43,30,149,35,21,1929.0
5338,3420,2,5353.0,31,55,126,34,0,3391.0
5339,628,2,1060.0,39,68,158,1,0,1129.0
5340,937,3,1000.0,14,76,75,32,83,1105.0
5341,3048,2,4249.0,50,85,200,4,0,3201.0
5342,3629,4,7102.0,54,87,27,24,0,4887.0
5343,1721,1,1123.0,70,57,97,71,149,2390.0
5344,1401,4,2747.0,22,86,196,22,0,2590.0
5345,3668,2,5795.0,18,100,18,35,0,3737.0
5346,4986,2,8220.0,87,74,77,29,0,4758.0
5347,4418,1,6766.0,90,94,46,17,142,3939.0
5348,1567,1,2037.0,44,33,114,28,100,1856.0
5349,526,3,1000.0,27,90,151,47,42,1263.0
5350,1047,3,1378.0,21,90,183,41,14,1593.0
5351,3168,1,5771.0,50,72,113,17,32,2921.0
5352,1066,2,2170.0,25,48,10,4,0,1133.0
5353,1203,1,1264.0,22,30,76,41,65,1389.0
5354,4780,4,7074.0,27,48,73,6,0,4614.0
5355,3640,3,4098.0,85,80,90,44,225,2850.0
5356,2090,1,2053.0,60,93,53,24,55,2467.0
5357,1305,3,1516.0,42,92,58,54,11,1902.0
5358,4291,4,3093.0,79,58,192,72,0,4845.0
5359,1857,1,1089.0,76,48,31,31,135,2271.0
5360,3725,3,4698.0,63,72,145,9,359,2764.0
5361,4118,2,4901.0,15,99,131,53,0,3912.0
5362,2626,2,1055.0,45,68,81,2,0,2769.0
5363,2960,1,2650.0,64,52,178,20,83,2508.0
5364,1045,1,1320.0,59,30,174,4,10,685.0
5365,3228,2,2599.0,80,90,53,44,0,3698.0
5366,4234,1,2810.0,75,54,152,62,150,3660.0
5367,3062,3,2435.0,24,33,125,13,301,2145.0
5368,2579,1,2250.0,31,30,137,20,71,2180.0
5369,3141,2,6133.0,58,69,134,52,0,3305.0
5370,3614,3,3863.0,47,50,125,6,72,2450.0
5371,2426,2,1638.0,17,72,192,15,0,2492.0
5372,1116,2,1000.0,17,39,96,72,0,1841.0
5373,4144,4,3962.0,46,95,18,64,0,4738.0
5374,1703,3,4142.0,81,46,134,36,76,1490.0
5375,2259,1,2380.0,87,42,44,36,117,2082.0
5376,3065,2,1840.0,34,39,104,3,0,2755.0
5377,3674,4,3487.0,63,81,37,40,0,4281.0
5378,3581,1,5400.0,30,39,134,38,245,3689.0
5379,3130,1,1274.0,68,76,173,45,25,2751.0
5380,3661,1,5609.0,40,38,66,62,255,4270.0
5381,4821,1,4928.0,15,75,74,66,246,4625.0
5382,1169,3,1000.0,51,97,7,24,57,1295.0
5383,3668,3,5844.0,61,83,89,6,120,2964.0
5384,2621,4,3796.0,56,97,101,2,0,3908.0
5385,4578,3,6820.0,37,33,2,26,183,2933.0
5386,4651,1,4961.0,45,30,92,44,14,3159.0
5387,1219,1,1851.0,49,88,11,1,34,1601.0
5388,3100,4,3216.0,22,54,81,2,0,3952.0
5389,4098,1,6699.0,58,38,170,11,303,4451.0
5390,1166,1,1142.0,13,54,134,30,63,1512.0
5391,783,4,1000.0,73,100,93,34,0,2067.0
5392,4403,2,6802.0,89,55,47,61,0,4083.0
5393,4065,1,6306.0,32,85,44,34,346,5121.0
5394,2734,3,2582.0,67,78,24,71,91,2102.0
5395,1965,4,2828.0,24,94,3,2,0,3107.0
5396,629,1,1000.0,88,90,131,64,21,1624.0
5397,2560,3,1979.0,55,38,177,3,182,1865.0
5398,4172,1,8569.0,48,39,185,66,122,3816.0
5399,2994,2,3408.0,56,40,192,30,0,3064.0
5400,1492,4,2185.0,46,65,125,35,0,1742.0
5401,2621,4,4499.0,50,85,105,22,0,3687.0
5402,3084,1,4968.0,54,61,194,62,176,2977.0
5403,4696,1,5535.0,39,64,155,54,165,4227.0
5404,2723,1,4634.0,80,33,109,60,263,3593.0
5405,3688,2,3135.0,77,91,164,38,0,3704.0
5406,3737,1,3475.0,16,92,129,30,62,3194.0
5407,4636,2,4305.0,56,37,72,2,0,3980.0
5408,843,1,1888.0,56,98,60,20,63,1853.0
5409,4961,2,9058.0,88,90,124,44,0,4925.0
5410,2776,1,1549.0,69,92,50,68,105,3434.0
5411,3701,3,6684.0,14,90,30,9,285,2802.0
5412,1388,1,1191.0,57,66,84,14,113,1864.0
5413,2543,1,4974.0,83,33,42,11,64,2205.0
5414,1841,3,2188.0,31,85,27,10,31,2126.0
5415,4220,3,1842.0,32,72,166,71,316,2923.0
5416,3383,1,2429.0,54,50,192,57,149,3132.0
5417,4712,1,3619.0,88,87,143,6,239,4584.0
5418,2915,3,1799.0,61,45,66,17,196,1973.0
5419,1617,1,1695.0,80,82,67,13,63,2147.0
5420,4763,3,3516.0,55,47,35,59,62,3098.0
5421,3501,2,6919.0,47,86,126,47,0,3897.0
5422,2238,1,2938.0,49,67,29,4,97,2154.0
5423,1864,2,2513.0,24,61,92,26,0,2143.0
5424,3208,3,2358.0,78,48,22,32,303,2206.0
5425,1424,4,2582.0,21,77,190,56,0,2778.0
5426,651,1,1370.0,86,55,196,67,48,1834.0
5427,1085,2,1949.0,76,74,174,11,0,1821.0
5428,1412,1,2763.0,66,74,10,58,101,2003.0
5429,2821,2,1830.0,28,44,119,52,0,2768.0
5430,995,3,1000.0,39,47,18,29,21,1035.0
5431,4295,1,7771.0,88,60,189,2,360,4879.0
5432,2648,4,5135.0,27,44,71,68,0,3074.0
5433,1056,2,2475.0,72,44,42,49,0,1234.0
5434,2052,4,2458.0,16,94,74,21,0,3009.0
5435,2620,3,3626.0,69,75,124,17,239,2009.0
5436,3585,1,2984.0,87,45,136,3,357,4295.0
5437,4004,1,3910.0,72,84,24,42,95,3465.0
5438,656,1,1000.0,66,59,30,48,16,1129.0
5439,1234,1,1422.0,84,70,140,31,77,1647.0
5440,3776,2,4248.0,48,96,64,1,0,3917.0
5441,654,2,1440.0,52,46,157,69,0,1014.0
5442,1496,4,2103.0,65,55,200,1,0,1896.0
5443,2794,2,5733.0,19,93,28,36,0,3553.0
5444,3405,3,5204.0,29,87,94,59,166,3010.0
5445,1677,4,1867.0,73,32,17,61,0,1910.0
5446,653,3,1023.0,48,57,130,4,62,934.0
5447,4687,1,8883.0,37,33,34,49,129,3769.0
5448,2216,2,4058.0,39,69,193,41,0,2682.0
5449,3702,1,5435.0,67,86,131,60,310,4342.0
5450,3357,1,2820.0,79,94,40,72,141,3188.0
5451,1286,1,1000.0,71,76,78,72,33,1753.0
5452,4868,3,3005.0,10,63,113,21,94,2954.0
5453,4772,2,9118.0,77,74,89,40,0,4202.0
5454,4267,2,4892.0,34,61,29,72,0,4147.0
5455,3378,4,5519.0,48,73,86,40,0,4182.0
5456,1142,1,1830.0,20,40,10,27,91,1593.0
5457,1165,2,1570.0,68,65,32,42,0,1352.0
5458,3926,3,1992.0,46,42,37,36,337,2805.0
5459,4283,1,3083.0,85,86,4,11,32,3456.0
5460,4201,2,5885.0,38,54,186,35,0,3628.0
5461,1569,1,3482.0,18,99,98,37,18,2122.0
5462,2849,3,1767.0,55,66,50,12,34,2085.0
5463,1712,1,3432.0,85,33,64,50,41,1601.0
5464,1652,1,1683.0,18,55,195,25,144,2527.0
5465,3011,2,5999.0,74,42,57,63,0,2832.0
5466,643,1,1000.0,80,80,175,10,42,1606.0
5467,2989,1,4592.0,51,76,185,58,196,3275.0
5468,3728,2,2255.0,43,62,164,3,0,3264.0
5469,3705,1,5834.0,37,71,134,69,327,4577.0
5470,4743,2,5243.0,70,60,59,55,0,4144.0
5471,3642,2,5555.0,49,69,58,12,0,3526.0
5472,3804,2,6626.0,63,45,137,45,0,3571.0
5473,1857,2,1000.0,68,85,32,41,0,2276.0
5474,3213,1,1937.0,87,65,178,42,172,3477.0
5475,4685,1,7064.0,54,85,122,33,351,5520.0
5476,1857,3,2796.0,89,77,77,70,67,1627.0
5477,4794,3,5123.0,48,87,163,6,38,3599.0
5478,3692,1,4777.0,51,44,110,2,321,4015.0
5479,800,2,1000.0,20,44,37,26,0,1264.0
5480,1223,2,1000.0,84,50,54,48,0,1704.0
5481,3510,2,3579.0,47,93,157,57,0,3880.0
5482,567,2,2020.0,66,36,25,69,0,1324.0
5483,4336,1,4988.0,21,81,94,46,382,5406.0
5484,4493,3,6831.0,51,48,41,48,124,3333.0
5485,3006,1,5137.0,72,75,174,41,219,3543.0
5486,2037,2,1823.0,18,67,146,16,0,2269.0
5487,897,3,1649.0,31,42,103,52,56,1213.0
5488,3857,2,6964.0,47,73,76,12,0,3851.0
5489,1663,1,1528.0,82,51,86,15,83,1641.0
5490,1055,4,1000.0,66,100,79,21,0,2225.0
5491,4161,3,7628.0,76,64,152,25,280,2790.0
5492,2251,3,4002.0,39,32,124,72,129,1887.0
5493,3441,2,2607.0,35,45,124,30,0,2870.0
5494,3157,1,1779.0,81,74,84,33,144,3289.0
5495,3295,4,3505.0,63,45,17,66,0,3709.0
5496,2829,2,3146.0,41,95,8,33,0,3161.0
5497,2459,3,3098.0,31,67,110,28,111,2213.0
5498,2101,1,3071.0,17,53,103,41,27,2189.0
5499,3293,1,5532.0,75,79,16,1,271,4233.0
5500,1980,4,1980.0,23,86,93,63,0,2676.0
5501,1602,2,2909.0,14,85,131,35,0,2379.0
5502,3776,1,2797.0,22,95,54,48,308,4716.0
5503,1799,1,1000.0,86,91,53,39,50,2187.0
5504,4379,2,4480.0,33,43,155,20,0,3898.0
5505,2035,1,1288.0,44,95,104,38,85,2478.0
5506,577,2,1000.0,87,89,167,23,0,907.0
5507,3331,2,6057.0,77,50,8,12,0,2964.0
5508,3910,3,3385.0,35,64,163,6,60,2457.0
5509,3221,1,5461.0,83,59,135,7,70,2492.0
5510,4127,4,3706.0,47,68,189,51,0,4870.0
5511,2032,1,1014.0,43,54,121,14,103,2058.0
5512,737,2,1023.0,43,73,48,16,0,1364.0
5513,2496,1,3764.0,28,88,69,23,28,2510.0
5514,3927,3,4300.0,12,35,169,18,386,2905.0
5515,777,4,1076.0,45,32,1,7,0,1140.0
5516,3589,3,7458.0,13,65,158,68,30,2900.0
5517,1023,2,1574.0,35,30,75,25,0,1443.0
5518,4775,2,3876.0,84,63,18,33,0,4058.0
5519,4718,3,8008.0,12,94,120,51,89,3933.0
5520,3622,4,4119.0,58,55,100,23,0,4066.0
5521,2297,4,4407.0,18,47,100,50,0,2647.0
5522,2631,1,4149.0,55,65,64,21,172,3236.0
5523,1315,4,1000.0,75,35,187,63,0,2042.0
5524,3194,1,4058.0,23,73,61,21,80,2753.0
5525,942,1,1980.0,12,69,187,27,63,1716.0
5526,3640,1,5046.0,11,59,97,26,348,4760.0
5527,642,1,1208.0,42,60,15,19,47,895.0
5528,4787,3,9532.0,19,87,104,58,35,4015.0
5529,1910,3,2915.0,62,84,134,7,178,1710.0
5530,4973,3,5718.0,53,65,76,15,475,3373.0
5531,1034,2,1440.0,47,59,195,66,0,1526.0
5532,2216,2,3124.0,30,77,139,66,0,2413.0
5533,3864,3,7455.0,44,46,91,47,14,2678.0
5534,1532,1,1563.0,76,56,132,46,35,1647.0
5535,3842,3,3051.0,31,92,91,44,175,3371.0
5536,1910,2,1799.0,29,43,46,9,0,1965.0
5537,5000,2,7451.0,77,55,10,71,0,4165.0
5538,1672,2,1848.0,17,72,161,11,0,2161.0
5539,1388,3,2009.0,60,30,50,56,91,1180.0
5540,3838,1,3858.0,35,53,4,4,271,3845.0
5541,2141,1,1892.0,60,49,47,37,10,1655.0
5542,971,3,1000.0,74,37,30,34,84,1014.0
5543,3440,2,3287.0,35,59,167,47,0,2990.0
5544,1046,3,1000.0,56,47,134,30,89,985.0
5545,4097,1,6472.0,52,42,98,46,355,4427.0
5546,3325,1,2552.0,18,77,84,70,58,2854.0
5547,4223,3,7893.0,44,89,39,33,91,3504.0
5548,863,2,1000.0,28,55,196,50,0,1384.0
5549,2666,2,2038.0,57,38,141,15,0,2526.0
5550,3809,1,4423.0,89,82,9,20,46,2680.0
5551,1045,1,1000.0,37,100,81,40,99,2097.0
5552,3740,2,7307.0,12,38,48,32,0,3418.0
5553,2436,1,1201.0,27,55,144,12,234,2739.0
5554,1462,3,2041.0,22,62,119,15,10,1383.0
5555,3505,3,6840.0,36,62,178,59,228,2881.0
5556,4306,1,4448.0,49,81,189,60,302,4925.0
5557,1382,2,1000.0,48,69,157,72,0,1951.0
5558,4340,2,4891.0,67,33,54,4,0,3186.0
5559,1370,1,1365.0,66,57,33,27,95,1677.0
5560,3485,1,2889.0,33,83,196,58,284,4012.0
5561,1365,2,1000.0,31,97,32,53,0,2065.0
5562,4809,2,8432.0,60,78,132,39,0,4566.0
5563,3703,2,6749.0,85,35,103,15,0,3151.0
5564,3397,2,2024.0,85,62,41,19,0,3706.0
5565,2744,3,3541.0,47,34,130,14,174,1725.0
5566,518,3,1000.0,70,47,190,71,12,943.0
5567,1141,2,1999.0,58,32,165,6,0,1351.0
5568,3583,3,3993.0,32,31,12,34,228,2415.0
5569,829,1,1125.0,13,94,135,25,44,1851.0
5570,1365,3,2553.0,85,64,60,41,82,1548.0
5571,1273,2,1000.0,90,80,157,50,0,1764.0
5572,4987,3,7603.0,46,97,49,42,93,3908.0
5573,2854,2,2891.0,15,64,68,67,0,2804.0
5574,3838,1,3463.0,37,73,37,66,291,4242.0
5575,4018,2,2940.0,17,58,186,22,0,3396.0
5576,3442,1,3140.0,29,65,94,28,183,3675.0
5577,3067,2,5068.0,25,71,1,1,0,3309.0
5578,2174,2,2483.0,22,36,56,44,0,1983.0
5579,3183,3,2205.0,88,42,6,23,172,2067.0
5580,3880,2,8041.0,71,51,137,5,0,3956.0
5581,1239,2,1337.0,86,86,28,15,0,1977.0
5582,2045,1,1000.0,75,74,161,69,31,2289.0
5583,2759,4,2149.0,62,83,199,4,0,3659.0
5584,1635,3,2585.0,37,31,97,44,151,1231.0
5585,1373,3,2536.0,27,86,172,33,38,1695.0
5586,2800,1,3833.0,16,63,126,60,195,3411.0
5587,1251,2,2118.0,30,73,99,70,0,1959.0
5588,1353,1,1030.0,50,98,70,46,40,1791.0
5589,4232,2,4634.0,48,82,185,27,0,4362.0
5590,2783,1,3516.0,82,91,77,28,160,3571.0
5591,1829,2,2090.0,19,62,83,46,0,2278.0
5592,977,2,1000.0,40,98,32,34,0,2059.0
5593,3226,1,5837.0,51,30,94,29,68,2727.0
5594,3591,2,2551.0,86,64,96,55,0,3408.0
5595,4730,3,5329.0,78,54,89,57,429,3262.0
5596,1769,1,1617.0,68,33,125,22,98,1760.0
5597,4681,3,6498.0,47,96,178,15,324,3696.0
5598,3103,1,2553.0,52,39,191,27,139,2653.0
5599,1969,1,2523.0,11,49,165,60,99,2270.0
5600,877,1,1000.0,15,69,11,72,21,1184.0
5601,2180,3,1981.0,86,96,190,21,19,2040.0
5602,741,2,3076.0,38,44,192,72,0,1560.0
5603,1419,3,2351.0,87,57,187,37,129,1714.0
5604,569,2,1000.0,39,64,19,24,0,939.0
5605,4424,1,8074.0,49,36,65,48,267,4564.0
5606,2586,3,3853.0,46,83,17,23,25,2206.0
5607,2507,1,2185.0,16,71,169,13,173,2899.0
5608,1300,3,1199.0,59,67,118,59,115,1776.0
5609,3279,1,3535.0,27,93,5,5,132,3173.0
5610,1255,1,1598.0,17,86,65,15,58,1545.0
5611,2495,3,3839.0,80,58,68,24,45,1888.0
5612,1821,4,1784.0,64,95,126,56,0,2962.0
5613,2830,1,4978.0,57,35,124,8,223,3075.0
5614,609,3,1000.0,83,31,101,42,15,500.0
5615,1516,1,1476.0,67,68,121,7,114,2160.0
5616,4365,3,4451.0,25,35,149,24,110,3232.0
5617,524,2,1000.0,34,43,149,27,0,1002.0
5618,3338,1,5403.0,38,47,64,3,104,2885.0
5619,1237,1,1000.0,17,99,176,48,114,2529.0
5620,679,1,1087.0,64,51,76,22,54,1207.0
5621,731,1,1543.0,61,42,139,40,11,1018.0
5622,2417,1,3977.0,86,39,190,48,236,3066.0
5623,842,2,1442.0,35,56,140,49,0,1398.0
5624,3123,4,6191.0,34,43,114,29,0,3452.0
5625,954,1,2026.0,82,38,122,17,37,831.0
5626,4884,2,8947.0,35,38,189,7,0,4689.0
5627,2776,2,5049.0,85,86,58,43,0,3192.0
5628,1095,4,1907.0,56,64,122,35,0,1866.0
5629,4374,2,5173.0,10,55,138,40,0,4080.0
5630,4997,2,7712.0,73,70,113,67,0,4475.0
5631,3169,2,4183.0,21,96,81,6,0,3495.0
5632,2635,1,3118.0,33,59,0,2,144,2903.0
5633,4464,1,8755.0,39,58,67,39,286,4959.0
5634,2065,2,2584.0,23,97,8,33,0,2705.0
5635,808,1,1000.0,32,43,2,23,71,1216.0
5636,842,2,1759.0,11,81,199,33,0,1847.0
5637,935,1,1000.0,12,68,8,30,91,1594.0
5638,676,2,1019.0,15,50,81,9,0,1127.0
5639,638,1,1000.0,30,100,68,71,50,1619.0
5640,693,4,1000.0,29,35,21,62,0,1281.0
5641,3757,3,6268.0,30,84,100,72,246,3495.0
5642,3735,1,4426.0,49,69,117,71,308,4625.0
5643,1442,1,1000.0,77,99,196,25,86,2446.0
5644,4379,2,4884.0,34,54,150,47,0,4207.0
5645,3613,1,3385.0,80,33,79,51,151,3108.0
5646,3462,1,3433.0,80,63,132,28,86,2830.0
5647,1453,1,1000.0,42,51,38,36,20,1065.0
5648,1802,4,3488.0,60,85,2,61,0,2737.0
5649,3881,3,2116.0,90,75,25,67,19,2876.0
5650,3380,2,5251.0,81,85,7,33,0,3060.0
5651,2687,2,4751.0,88,56,51,62,0,2775.0
5652,1045,4,3286.0,29,64,196,26,0,2180.0
5653,2427,4,1924.0,28,45,133,64,0,2566.0
5654,4652,4,5844.0,80,49,125,55,0,5017.0
5655,504,1,1000.0,65,44,154,6,26,812.0
5656,3981,1,5481.0,65,53,120,67,320,4196.0
5657,3753,2,2558.0,10,91,149,14,0,3419.0
5658,1862,2,3614.0,48,73,55,49,0,2280.0
5659,2320,1,1754.0,46,43,42,50,11,1825.0
5660,3163,1,3872.0,27,80,26,17,10,2642.0
5661,3438,3,4462.0,81,51,44,55,56,2710.0
5662,1773,3,4270.0,88,61,45,60,100,1777.0
5663,3826,1,5793.0,15,54,112,46,92,3220.0
5664,4159,3,3382.0,31,78,32,63,283,3076.0
5665,3445,2,2807.0,20,52,126,48,0,3427.0
5666,3518,3,1379.0,81,66,94,62,300,2354.0
5667,1631,2,2735.0,18,32,27,16,0,1658.0
5668,3136,1,5473.0,22,89,93,65,210,3977.0
5669,3529,2,4322.0,12,88,97,48,0,3903.0
5670,3519,2,2050.0,76,52,108,54,0,3194.0
5671,4877,2,8512.0,16,62,80,62,0,4416.0
5672,3659,1,5898.0,76,83,178,6,71,3373.0
5673,753,4,2105.0,84,68,191,33,0,1949.0
5674,828,1,1000.0,55,54,34,71,34,1306.0
5675,3091,1,3207.0,67,92,163,72,223,4119.0
5676,3330,2,2818.0,37,88,5,42,0,3140.0
5677,3544,2,2208.0,40,60,185,30,0,3272.0
5678,1920,2,3453.0,61,78,127,7,0,2314.0
5679,3901,3,6171.0,18,89,150,40,116,3441.0
5680,3392,2,3080.0,85,93,13,61,0,3682.0
5681,1154,2,1000.0,17,67,200,14,0,1644.0
5682,1259,3,1512.0,27,100,55,61,38,1755.0
5683,2298,1,4637.0,58,37,78,64,124,2517.0
5684,3471,2,3394.0,20,42,152,55,0,2957.0
5685,3926,3,3450.0,11,55,147,67,89,2784.0
5686,754,1,1280.0,38,39,198,44,28,1234.0
5687,4323,2,4686.0,64,85,145,58,0,4306.0
5688,2376,4,3427.0,62,33,123,34,0,2502.0
5689,3257,1,6195.0,35,60,144,57,209,3578.0
5690,3124,2,2709.0,60,46,141,29,0,2691.0
5691,4621,4,6645.0,87,37,25,37,0,4437.0
5692,3504,1,4633.0,15,81,159,68,213,4089.0
5693,4234,1,9252.0,21,66,92,62,382,5539.0
5694,1744,3,1956.0,43,49,186,1,78,1776.0
5695,1508,3,1000.0,79,76,70,72,107,1480.0
5696,4814,2,6295.0,73,80,56,52,0,4610.0
5697,2010,2,1000.0,46,87,200,57,0,2551.0
5698,2459,3,1450.0,46,73,11,57,243,2148.0
5699,3008,3,4704.0,17,40,2,66,19,2060.0
5700,3182,1,4798.0,46,41,159,61,209,3293.0
5701,1489,1,1619.0,55,39,96,52,117,1966.0
5702,4784,2,6059.0,40,83,142,49,0,4534.0
5703,754,3,1000.0,20,63,136,23,34,1169.0
5704,4663,3,7198.0,45,59,48,69,124,3196.0
5705,4952,4,7774.0,77,44,171,21,0,4963.0
5706,755,3,1000.0,26,37,80,58,36,661.0
5707,1507,2,1296.0,25,69,155,9,0,1933.0
5708,2255,2,2586.0,39,51,172,71,0,2337.0
5709,3071,3,3302.0,48,34,12,58,19,2168.0
5710,4408,3,5492.0,53,49,46,48,429,2961.0
5711,3497,2,5794.0,78,78,20,61,0,3619.0
5712,3303,1,4067.0,46,81,49,37,48,3318.0
5713,4265,4,2531.0,35,95,174,5,0,4921.0
5714,4879,2,3728.0,30,48,113,33,0,4272.0
5715,3883,1,3332.0,28,43,4,65,280,3910.0
5716,598,2,1003.0,20,36,6,7,0,799.0
5717,696,2,1000.0,28,86,165,42,0,1630.0
5718,3029,1,5022.0,78,39,36,60,150,3022.0
5719,1377,3,1083.0,11,51,82,4,42,1429.0
5720,2368,1,3660.0,34,34,159,4,108,2492.0
5721,3165,1,6002.0,39,53,183,18,113,3199.0
5722,1888,2,2647.0,26,44,170,50,0,2237.0
5723,2915,3,5093.0,27,55,66,13,20,2337.0
5724,1069,4,1983.0,89,84,102,31,0,2093.0
5725,3137,3,6352.0,85,47,98,42,226,2564.0
5726,1565,4,3001.0,49,72,26,70,0,2510.0
5727,921,1,1942.0,15,35,50,11,32,1238.0
5728,3383,1,4636.0,52,74,175,21,53,2755.0
5729,1704,2,2417.0,79,54,71,26,0,1791.0
5730,1044,1,1000.0,26,45,180,15,74,1348.0
5731,4666,3,3799.0,51,84,93,24,79,3485.0
5732,4139,2,4251.0,28,85,47,60,0,3960.0
5733,1723,4,2595.0,64,58,9,72,0,2460.0
5734,3672,1,2229.0,38,93,93,35,250,4177.0
5735,1267,2,1660.0,63,30,136,28,0,1536.0
5736,4157,2,4202.0,80,74,85,29,0,3975.0
5737,1154,1,1827.0,17,55,94,52,91,1865.0
5738,2946,2,4152.0,17,79,45,62,0,3193.0
5739,720,2,1090.0,78,56,137,56,0,1068.0
5740,4166,2,4649.0,52,64,35,2,0,3583.0
5741,4777,1,4463.0,59,58,9,65,250,4573.0
5742,4902,1,6328.0,13,36,123,63,179,3914.0
5743,3069,2,2739.0,45,91,26,60,0,3276.0
5744,1513,1,1000.0,14,100,78,66,110,2535.0
5745,2551,1,1000.0,28,63,146,14,206,2776.0
5746,4485,1,5928.0,51,77,138,28,445,5597.0
5747,4810,1,4412.0,24,34,31,44,394,5016.0
5748,3519,1,5108.0,67,37,147,60,138,3617.0
5749,4181,1,3908.0,23,72,45,21,407,5084.0
5750,1943,2,1741.0,57,81,59,34,0,2473.0
5751,4696,2,3283.0,81,30,67,54,0,3901.0
5752,3510,2,7117.0,82,67,16,39,0,3538.0
5753,1072,3,1000.0,84,36,64,4,101,1068.0
5754,1832,2,1000.0,72,85,184,28,0,1970.0
5755,4502,2,5470.0,64,75,18,39,0,4180.0
5756,3634,3,7264.0,41,53,4,65,199,2857.0
5757,4586,2,7963.0,45,64,81,45,0,4141.0
5758,725,3,1061.0,84,71,54,72,32,1203.0
5759,4700,2,4187.0,66,96,105,61,0,4587.0
5760,2497,2,4438.0,53,73,3,60,0,2735.0
5761,1271,3,1981.0,43,33,179,16,115,966.0
5762,933,1,1062.0,60,53,18,51,40,1150.0
5763,3599,1,6438.0,78,100,158,45,144,3868.0
5764,3229,1,2480.0,19,48,130,31,93,2868.0
5765,3907,1,4240.0,21,79,66,7,274,4371.0
5766,3640,1,6065.0,50,47,28,51,276,4079.0
5767,1365,2,2397.0,12,57,180,5,0,1687.0
5768,3293,3,1999.0,74,58,135,66,15,2284.0
5769,3411,3,3360.0,49,74,119,41,68,2645.0
5770,2915,1,6113.0,74,36,132,68,119,2680.0
5771,750,4,1000.0,86,74,63,10,0,1120.0
5772,4257,2,2109.0,88,55,26,65,0,3688.0
5773,1418,1,1063.0,80,99,32,3,27,1777.0
5774,1673,3,3610.0,39,78,57,43,136,2120.0
5775,3703,3,7036.0,81,47,61,45,294,2851.0
5776,932,3,1000.0,76,69,81,26,10,1318.0
5777,1335,1,2395.0,88,47,25,42,127,1701.0
5778,2746,2,2983.0,52,76,13,72,0,3134.0
5779,2762,3,1873.0,62,30,31,30,53,1816.0
5780,1397,2,2232.0,87,62,40,72,0,1715.0
5781,4132,2,2075.0,39,68,141,24,0,3599.0
